"BN/Registration number","Fiscal period end","Form ID","100","110","120","130"
"108031642RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108031881RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"108031972RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108032186RR0001",2018-12-31 00:00:00,"23","N","N",,
"108033820RR0001",2018-12-31 00:00:00,"23","N","N",,
"108033861RR0001",2018-12-31 00:00:00,"23","N","N",,
"108033986RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108034091RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108035601RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"108035627RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108035650RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108036138RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108036252RR0002",2018-12-31 00:00:00,"23","N","N",,
"108036377RR0001",2018-12-31 00:00:00,"23","N","N",,
"108036690RR0001",2018-12-31 00:00:00,"23","N","N",,
"108036765RR0001",2018-12-31 00:00:00,"23","N","N",,
"108036989RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108037680RR0001",2018-12-31 00:00:00,"23","N","N",,
"108037698RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108037706RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108037755RR0001",2018-12-31 00:00:00,"23","N","N",,
"108038779RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108039009RR0001",2018-12-31 00:00:00,"23","N","N",,"N"
"108039439RR0002",2018-12-31 00:00:00,"23","N","N",,
"108039447RR0001",2018-12-31 00:00:00,"23","N","N",,
"108041518RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108041591RR0001",2018-12-31 00:00:00,"23","N","N",,
"108041716RR0002",2018-12-31 00:00:00,"23","N","N",,
"108042060RR0001",2018-12-31 00:00:00,"23","N","N",,
"108042151RR0001",2018-12-31 00:00:00,"23","N","N",,
"108043027RR0001",2018-3-31 00:00:00,"23","N","N",,
"108043084RR0001",2018-12-31 00:00:00,"23","N","N",,
"108049131RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"108050162RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108050634RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"108050923RR0001",2018-12-31 00:00:00,"23","N","N",,
"108050972RR0001",2018-2-28 00:00:00,"23","N","N",,
"108052390RR0001",2018-12-31 00:00:00,"23","N","N",,
"108055609RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108056268RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108056649RR0001",2018-3-31 00:00:00,"23","N","N",,
"108062241RR0001",2018-8-31 00:00:00,"23","N","N",,
"108062688RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"108066713RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108067380RR0001",2018-3-31 00:00:00,"23","N","N",,
"108067596RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108068651RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108068693RR0001",2018-12-31 00:00:00,"23","N","N",,
"108068909RR0001",2018-12-31 00:00:00,"23","N","N",,
"108070665RR0001",2018-3-31 00:00:00,"23","N","N",,
"108071242RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108071994RR0001",2018-4-30 00:00:00,"23","N","N","N","N"
"108072026RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"108072927RR0001",2018-6-30 00:00:00,"23","N","N",,
"108073263RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108073396RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108074089RR0001",2018-12-31 00:00:00,"23","N","N",,
"108074410RR0001",2018-12-31 00:00:00,"23","N","N",,
"108074436RR0001",2018-3-31 00:00:00,"23","N","N",,
"108075748RR0001",2018-12-31 00:00:00,"23","N","N",,
"108075813RR0001",2018-12-31 00:00:00,"23","N","N",,
"108075946RR0002",2018-8-31 00:00:00,"23","N","N",,
"108076118RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"108076332RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108076456RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108076480RR0001",2018-3-31 00:00:00,"23","N","N",,
"108077579RR0001",2018-12-31 00:00:00,"23","N","N",,
"108077660RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108077926RR0001",2018-7-31 00:00:00,"23","N","N","N",
"108078718RR0001",2018-12-31 00:00:00,"23","N",,,
"108079229RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108079435RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108079658RR0001",2018-7-31 00:00:00,"23","N","N",,
"108080326RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108081662RR0001",2018-12-31 00:00:00,"23","N","N",,
"108081852RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108082082RR0001",2018-12-31 00:00:00,"23","N","N",,
"108082215RR0001",2018-12-31 00:00:00,"23","N","N",,
"108082546RR0001",2018-12-31 00:00:00,"23","N","N",,
"108083064RR0001",2018-11-30 00:00:00,"23","N","N","N","N"
"108083775RR0001",2018-8-31 00:00:00,"23","N","N",,
"108084120RR0001",2018-12-31 00:00:00,"23","N","N",,
"108084419RR0001",2018-3-31 00:00:00,"23","N","N",,
"108084484RR0001",2018-3-31 00:00:00,"23","N","N",,
"108084658RR0002",2018-12-31 00:00:00,"23","N","N",,
"108084658RR0004",2018-12-31 00:00:00,"23","N","N","N","N"
"108084658RR0006",2018-12-31 00:00:00,"23","N","N","N","N"
"108084658RR0014",2018-12-31 00:00:00,"23","N","N","N","N"
"108084658RR0016",2018-12-31 00:00:00,"23","N","N",,
"108084658RR0025",2018-12-31 00:00:00,"23","N","N","N","N"
"108084658RR0040",2018-12-31 00:00:00,"23","N","N","N","N"
"108084658RR0041",2018-12-31 00:00:00,"23","N","N","N","N"
"108084658RR0046",2018-12-31 00:00:00,"23","N","N","N","N"
"108084658RR0062",2018-12-31 00:00:00,"23","N","N","N","N"
"108084658RR0063",2018-12-31 00:00:00,"23","N",,,
"108084658RR0064",2018-12-31 00:00:00,"23","N","N","N","N"
"108084658RR0066",2018-12-31 00:00:00,"23","N","N","N","N"
"108084658RR0067",2018-12-31 00:00:00,"23","N","N","N","N"
"108084658RR0068",2018-12-31 00:00:00,"23","N","N",,
"108084658RR0079",2018-12-31 00:00:00,"23","N","N","N","N"
"108084658RR0092",2018-12-31 00:00:00,"23","N","N",,
"108084658RR0093",2018-12-31 00:00:00,"23","N","N","N","N"
"108084658RR0097",2018-12-31 00:00:00,"23","N",,,
"108084658RR0100",2018-12-31 00:00:00,"23","N","N",,
"108084658RR0102",2018-12-31 00:00:00,"23","N","N","N","N"
"108084658RR0104",2018-12-31 00:00:00,"23","N","N","N","N"
"108084658RR0105",2018-12-31 00:00:00,"23","N","N","N","N"
"108084658RR0112",2018-12-31 00:00:00,"23","N","N",,
"108084658RR0121",2018-12-31 00:00:00,"23","N","N","N","N"
"108084658RR0124",2018-12-31 00:00:00,"23","N","N","N","N"
"108084658RR0132",2018-12-31 00:00:00,"23","N","N",,
"108084658RR0134",2018-12-31 00:00:00,"23","N","N","N","N"
"108085002RR0001",2018-3-31 00:00:00,"23","N","N",,
"108085218RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108085259RR0001",2018-8-31 00:00:00,"23","N","N",,
"108085424RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"108085564RR0001",2018-1-31 00:00:00,"23","N","N","N","Y"
"108086083RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108086810RR0001",2018-12-31 00:00:00,"23","N","N",,
"108087289RR0001",2018-12-31 00:00:00,"23","N",,,
"108087636RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108087768RR0001",2018-12-31 00:00:00,"23","N","N",,
"108089335RR0001",2018-6-30 00:00:00,"23","N","N",,
"108089657RR0001",2018-12-31 00:00:00,"23","N","N",,
"108090002RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"108090010RR0001",2018-12-31 00:00:00,"23","N","N",,
"108090291RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"108091125RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108091802RR0001",2018-12-31 00:00:00,"23","N","N",,
"108092693RR0001",2018-11-30 00:00:00,"23","N","N",,
"108092867RR0001",2018-12-31 00:00:00,"23","N","N",,
"108094392RR0005",2018-12-31 00:00:00,"23","N","N",,
"108094392RR0008",2018-12-31 00:00:00,"23","N","N","N","N"
"108094392RR0012",2018-12-31 00:00:00,"23","N","N",,
"108094392RR0015",2018-12-31 00:00:00,"23","N","N",,
"108094392RR0016",2018-12-31 00:00:00,"23","N","N","N","N"
"108094392RR0017",2018-12-31 00:00:00,"23","N","N",,
"108094483RR0001",2018-12-31 00:00:00,"23","N","N",,
"108096785RR0001",2018-9-30 00:00:00,"23","N","N","N",
"108098229RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108098443RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108099771RR0007",2018-12-31 00:00:00,"23","N","N",,
"108099771RR0008",2018-12-31 00:00:00,"23","N","N","N","N"
"108099771RR0019",2018-12-31 00:00:00,"23","N","N",,
"108099771RR0020",2018-12-31 00:00:00,"23","N","N",,
"108099771RR0024",2018-12-31 00:00:00,"23","N","N","N","N"
"108099771RR0027",2018-12-31 00:00:00,"23","N","N",,
"108099771RR0031",2018-12-31 00:00:00,"23","N","N","N","N"
"108099771RR0033",2018-12-31 00:00:00,"23","N","N",,
"108099771RR0043",2018-12-31 00:00:00,"23","N","N","N","N"
"108099771RR0050",2018-12-31 00:00:00,"23","N",,"N",
"108099771RR0054",2018-12-31 00:00:00,"23","N","N","N","N"
"108099771RR0071",2018-12-31 00:00:00,"23","N","N","N","N"
"108099771RR0073",2018-12-31 00:00:00,"23","N","N","N","N"
"108099771RR0074",2018-12-31 00:00:00,"23","N","N","N","N"
"108099771RR0077",2018-12-31 00:00:00,"23","N","N","N","N"
"108099771RR0078",2018-12-31 00:00:00,"23","N","N","N","N"
"108099771RR0097",2018-12-31 00:00:00,"23","N","N","N","N"
"108099771RR0099",2018-12-31 00:00:00,"23","N","N",,
"108099771RR0100",2018-12-31 00:00:00,"23","N",,,
"108099771RR0106",2018-12-31 00:00:00,"23","N","N",,
"108099771RR0109",2018-12-31 00:00:00,"23","N","N","N","N"
"108099771RR0115",2018-12-31 00:00:00,"23","N",,,
"108099979RR0001",2018-3-31 00:00:00,"23","N","N",,
"108102286RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108102542RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108102807RR0001",2018-3-31 00:00:00,"23","N","N",,
"108103094RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108103508RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"108103813RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108104647RR0001",2018-12-31 00:00:00,"23","N","N",,
"108106014RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108107574RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108108697RR0001",2018-8-31 00:00:00,"23","N","N",,
"108109059RR0001",2018-11-30 00:00:00,"23","N","N","N","N"
"108112301RR0002",2018-12-31 00:00:00,"23","N","N",,
"108114026RR0001",2018-12-31 00:00:00,"23","N","Y",,
"108114042RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108114091RR0001",2018-3-31 00:00:00,"23","N","N",,
"108122979RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"108123621RR0001",2018-5-31 00:00:00,"23","N","N","N","N"
"108135609RR0001",2018-8-31 00:00:00,"23","N","N",,
"108135724RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108135815RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108135880RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108136383RR0001",2018-12-31 00:00:00,"23","N","N",,
"108137613RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108137662RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108137779RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"108140005RR0002",2018-12-31 00:00:00,"23","N","N","N","N"
"108140161RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108140211RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108140328RR0001",2018-12-31 00:00:00,"23","N","N",,
"108140419RR0001",2018-12-31 00:00:00,"23","N","N",,
"108140427RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108140450RR0001",2018-12-31 00:00:00,"23","N","N",,
"108140773RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108141615RR0001",2018-12-31 00:00:00,"23","N","N",,
"108141714RR0001",2018-12-31 00:00:00,"23","N","N",,
"108141771RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108141821RR0001",2018-12-31 00:00:00,"23","N","N",,"N"
"108142746RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"108144163RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108145012RR0001",2018-12-31 00:00:00,"23","N","N",,
"108145079RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"108145806RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108145830RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108146754RR0002",2018-8-31 00:00:00,"23","N","N",,
"108147687RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108147695RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108147778RR0002",2018-12-31 00:00:00,"23","N","N","N","N"
"108147885RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108148073RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108148263RR0002",2018-12-31 00:00:00,"23","N","N",,
"108148263RR0008",2018-12-31 00:00:00,"23","N","N",,
"108148263RR0010",2018-12-31 00:00:00,"23","N","N","N","N"
"108148263RR0016",2018-12-31 00:00:00,"23","N","N",,
"108148263RR0023",2018-10-31 00:00:00,"23","N","N",,
"108148263RR0026",2018-10-31 00:00:00,"23","N","N","N","N"
"108148263RR0027",2018-11-30 00:00:00,"23","N","N",,
"108148263RR0029",2018-11-27 00:00:00,"23","N","N","N","N"
"108148263RR0033",2018-12-31 00:00:00,"23","N","N","N","N"
"108148263RR0038",2018-12-31 00:00:00,"23","N","N","N","N"
"108148263RR0053",2018-12-31 00:00:00,"23","N","N",,
"108148263RR0056",2018-12-31 00:00:00,"23","N","N",,
"108148263RR0062",2018-12-31 00:00:00,"23","N","N",,
"108148263RR0068",2018-12-31 00:00:00,"23","N","N","N","N"
"108148263RR0071",2018-12-31 00:00:00,"23","N","N","N","N"
"108148263RR0072",2018-11-30 00:00:00,"23","N","N",,
"108148263RR0073",2018-12-31 00:00:00,"23","N","N","N","N"
"108148263RR0081",2018-12-31 00:00:00,"23","N","N","N","N"
"108148263RR0086",2018-12-31 00:00:00,"23","N","N","N","N"
"108148263RR0088",2018-12-31 00:00:00,"23","N","N",,
"108148263RR0092",2018-11-30 00:00:00,"23","N","N","N","N"
"108148263RR0102",2018-12-31 00:00:00,"23","N","N",,
"108148263RR0113",2018-12-31 00:00:00,"23","N","N","N","N"
"108148263RR0120",2018-11-30 00:00:00,"23","N","N","N","N"
"108148263RR0121",2018-12-31 00:00:00,"23","N","N",,
"108148263RR0123",2018-12-31 00:00:00,"23","N","N","N","N"
"108148263RR0127",2018-12-31 00:00:00,"23","N","N","N","N"
"108148263RR0139",2018-12-31 00:00:00,"23","N","N","N","N"
"108148263RR0140",2018-6-30 00:00:00,"23","N","N","N","N"
"108148263RR0142",2018-12-31 00:00:00,"23","N","N","N","N"
"108148263RR0145",2018-12-31 00:00:00,"23","N","N","N","N"
"108148271RR0002",2018-12-31 00:00:00,"23","N","N","N","N"
"108150657RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"108150764RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108150814RR0001",2018-12-31 00:00:00,"23","N","N",,
"108150913RR0001",2018-12-31 00:00:00,"23","N",,,
"108151440RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108151572RR0001",2018-4-30 00:00:00,"23","N","N","N","N"
"108151739RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108152604RR0001",2018-12-31 00:00:00,"23","N","N",,
"108153297RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108153743RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108153768RR0001",2018-12-31 00:00:00,"23","N","N",,
"108154089RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108154188RR0001",2018-12-31 00:00:00,"23","N","N",,
"108154576RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108155797RR0002",2018-6-30 00:00:00,"23","N","N",,
"108156209RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108156449RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108159765RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"108160185RR0001",2018-3-31 00:00:00,"23","N","N",,
"108160250RR0001",2018-3-31 00:00:00,"23","N","N",,
"108160334RR0001",2018-3-31 00:00:00,"23","N","N",,
"108160441RR0001",2018-12-31 00:00:00,"23","N",,,
"108160466RR0001",2018-10-31 00:00:00,"23","N","N","N","N"
"108160490RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"108160557RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108161282RR0001",2018-4-30 00:00:00,"23","N","N","N","N"
"108161621RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"108165317RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108165606RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108165861RR0001",2018-12-31 00:00:00,"23","N","N",,
"108166307RR0001",2018-12-31 00:00:00,"23","N","N",,
"108167123RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"108167172RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108167339RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108167438RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108168212RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108169046RR0001",2018-12-31 00:00:00,"23","N","N",,
"108170200RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108170598RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108170606RR0001",2018-6-30 00:00:00,"23","N","N",,
"108170853RR0001",2018-3-31 00:00:00,"23","N","N",,
"108172040RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108172602RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"108172768RR0001",2018-9-30 00:00:00,"23","N","N",,
"108172933RR0001",2018-3-31 00:00:00,"23","N","N",,
"108173139RR0001",2018-12-31 00:00:00,"23","N","N",,
"108174145RR0001",2018-12-31 00:00:00,"23","N","N",,
"108174871RR0001",2018-3-31 00:00:00,"23","N","N",,
"108175910RR0001",2018-12-31 00:00:00,"23","N","N",,
"108181710RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"108187188RR0001",2018-12-31 00:00:00,"23","N","N",,
"108187766RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"108187832RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108188004RR0001",2018-12-31 00:00:00,"23","N","N",,
"108188061RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108190182RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108190281RR0002",2018-12-31 00:00:00,"23","N","N",,
"108191040RR0001",2018-5-31 00:00:00,"23","N",,,
"108191065RR0001",2018-12-31 00:00:00,"23","N","N",,
"108191859RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"108191925RR0001",2018-8-31 00:00:00,"23","N","N",,
"108192055RR0001",2018-6-30 00:00:00,"23","N","N",,
"108192311RR0001",2018-12-31 00:00:00,"23","N","N",,
"108192931RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108197120RR0001",2018-4-30 00:00:00,"23","N","N",,
"108197740RR0001",2018-12-31 00:00:00,"23","N","N",,
"108197906RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108197948RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108198201RR0001",2018-12-31 00:00:00,"23","N","N",,
"108198276RR0001",2018-3-31 00:00:00,"23","N","N",,
"108199233RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108201526RR0001",2018-3-31 00:00:00,"23","N","N",,
"108202060RR0001",2018-3-31 00:00:00,"23","N","N",,
"108202359RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108202375RR0001",2018-6-30 00:00:00,"23","N","N",,
"108202409RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108202631RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108203035RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108203118RR0001",2018-12-31 00:00:00,"23","N","N",,
"108203704RR0001",2018-9-14 00:00:00,"23","N","Y","N","N"
"108203746RR0001",2018-12-31 00:00:00,"23","N","N",,
"108203928RR0001",2018-12-31 00:00:00,"23","N","N",,
"108204025RR0001",2018-12-31 00:00:00,"23","N","N",,
"108204256RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"108204678RR0001",2018-12-31 00:00:00,"23","N","N",,
"108204751RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"108204777RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108206178RR0001",2018-12-31 00:00:00,"23","N","N",,
"108207572RR0001",2018-12-31 00:00:00,"23","N","N",,
"108207580RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108207739RR0001",2018-3-31 00:00:00,"23","N","N",,
"108208075RR0001",2018-12-31 00:00:00,"23","N",,,
"108208505RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108208828RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108209057RR0001",2018-12-31 00:00:00,"23","N","N",,
"108213406RR0001",2018-12-31 00:00:00,"23","N","Y",,
"108214669RR0001",2018-12-31 00:00:00,"23","N","N",,
"108219098RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108220542RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108220625RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108220856RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108220963RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108222209RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108223546RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108225020RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108225103RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108225186RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108227497RR0001",2018-12-31 00:00:00,"23","N","N",,
"108227570RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"108227752RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"108227919RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"108228008RR0001",2018-9-30 00:00:00,"23","N","N",,
"108228172RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"108229089RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"108230665RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108230707RR0001",2018-4-30 00:00:00,"23","N","N",,
"108230814RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"108231168RR0001",2018-12-31 00:00:00,"23","N","N",,
"108233750RR0001",2018-12-31 00:00:00,"23","N","N",,
"108238130RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"110796786RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"117348193RR0001",2018-12-31 00:00:00,"23","N","N",,
"118775840RR0001",2018-1-31 00:00:00,"23","N","N","N","N"
"118775923RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"118776061RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
"118776210RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"118776251RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"118776293RR0001",2018-12-31 00:00:00,"23","N","N",,
"118776301RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"118776335RR0001",2018-5-31 00:00:00,"23","N","N",,
"118776624RR0001",2018-6-30 00:00:00,"23","N",,,
